using saved target 'z1'
../../../../contiki/tools/sky/serialdump-linux -b115200 /dev/ttyUSB0
connecting to /dev/ttyUSB0 (115200) [OK]
 P 572788 79999 386051 36818514
144198 R 5.0 61 2 14357 331
 P 573746 80108 386059 36890694
144483 R 2.0 98 1 1356 332
 P 575264 80380 386067 36962874
144762 R 3.0 54 1 6987 333
 P 576290 80487 386078 37036699
145047 R 110.219 62 3 21523 334
 P 577808 80759 386086 37107234
145326 R 3.0 55 1 6655 335
 P 578768 80865 386095 37179414
145611 R 2.0 99 1 1588 336
 P 580286 81137 386104 37251594
145892 R 4.0 69 2 9821 337
 P 581708 81409 386113 37323774
146173 R 4.0 70 2 9207 338
 P 582974 81681 386124 37396991
146456 R 2.0 100 1 1537 339
 P 584333 81953 386133 37468134
146742 R 4.0 71 2 7984 340
 P 586748 82224 386142 37540314
147018 R 3.0 56 1 6555 341
 P 587542 82495 386151 37612494
147302 R 2.0 101 1 1487 342
 P 589061 82767 386159 37684674
147584 R 2.0 102 1 873 343
 P 590551 83039 386169 37759203
147865 R 2.0 103 1 258 344
 P 591750 83311 386177 37829034
148153 R 158.170 61 3 27602 345
 P 594367 83583 386185 37901214
148431 R 3.0 57 1 7073 346
 P 596152 83855 386193 37973394
148712 R 2.0 104 1 209 347
 P 597511 84127 386202 38045574
148998 R 158.170 62 3 27364 348
 P 600195 84398 386213 38119751
149281 R 3.0 58 1 7026 349
 P 602972 84669 386222 38189934
149558 R 4.0 73 2 9008 350
 P 604492 84941 386231 38262114
149840 R 2.0 105 1 441 351
 P 605916 85212 386240 38334294
150126 R 3.0 59 1 6976 352
 P 608532 85484 386248 38406474
150403 R 2.0 106 1 108 353
 P 609799 85756 386258 38479147
150683 R 5.0 62 2 17259 354
 P 610591 86028 386266 38550834
150968 R 4.0 74 2 9522 355
 P 612111 86300 386274 38623014
151249 R 2.0 107 1 58 356
 P 613535 86572 386283 38695194
151536 R 5.0 63 2 17215 357
 P 616150 86843 386293 38767374
151815 R 3.0 60 1 6872 358
 P 618000 87114 386304 38839951
152094 R 2.0 108 1 7 359
 P 619201 87386 386313 38911734
152382 R 5.0 64 2 16269 360
 P 621816 87659 386321 38983914
 P 623544 87659 386329 39056094
152939 R 5.0 65 2 15930 361
 P 624335 87931 386337 39128274
153227 R 2.0 109 1 244 362
 P 626938 88084 386347 39202067
153510 R 5.0 66 2 15605 363
 P 629553 88355 386356 39272634
153788 R 3.0 61 1 5262 364
 P 631335 88626 386365 39344814
 P 633293 88626 386691 39416994
 P 634088 88626 386699 39489174
154633 R 2.0 110 1 943 365
 P 635676 88899 386710 39562967
154912 R 3.0 62 1 5490 366
 P 636638 88999 386718 39633534
155197 R 4.0 76 2 11063 367
 P 638160 89271 386727 39705714
155479 R 2.0 111 1 704 368
 P 639586 89543 386736 39777894
155760 R 2.0 112 1 89 369
 P 640788 89814 386745 39850074
156047 R 5.0 67 2 17247 370
 P 643468 90086 386756 39923899
156326 R 3.0 63 1 6007 371
 P 645249 90358 386764 39994434
156606 R 2.0 113 1 39 372
 P 646611 90630 386772 40066614
 P 649169 90630 386780 40138794
157175 R 158.170 66 3 29474 373
 P 651782 90901 386789 40210974
157458 R 5.0 68 2 17762 374
 P 654622 91172 386800 40284767
157735 R 4.0 77 2 12705 375
 P 656144 91444 386809 40355334
158016 R 2.0 114 1 553 376
 P 657570 91716 386818 40427514
158303 R 5.0 69 2 17710 377
 P 660182 91988 386827 40499694
158579 R 2.0 115 1 220 378
 P 661385 92260 386836 40571874
158867 R 5.0 70 2 16482 379
 P 664064 92533 386846 40645699
159146 R 3.0 64 1 6139 380
 P 665845 92805 386855 40716234
 P 667986 92805 386863 40788414
159708 R 2.0 116 1 453 381
 P 669509 93077 386871 40860594
159990 R 4.0 79 2 12271 382
 P 670936 93349 386879 40932774
160271 R 2.0 117 1 120 383
 P 672206 93621 386890 41006567
160559 R 5.0 71 2 16382 384
 P 674818 93894 386898 41077134
160837 R 3.0 65 1 6935 385
 P 676597 94166 386906 41149314
161118 R 2.0 118 1 71 386
 P 678120 94439 386915 41221494
161404 R 5.0 72 2 26436 387
 P 680731 94710 386924 41293674
161683 R 5.0 73 2 15714 388
 P 682577 94981 386935 41367499
161964 R 2.0 119 1 21 389
 P 684005 95252 386944 41438034
162250 R 5.0 74 2 14491 390
 P 686615 95524 386953 41510214
162529 R 3.0 66 1 5042 391
 P 688393 95796 386961 41582394
162809 R 4.0 81 2 12403 392
 P 689757 96069 386969 41654574
163095 R 2.0 120 1 256 393
 P 692244 96341 386979 41727791
163378 R 5.0 75 2 14721 394
 P 694854 96612 386988 41798934
163657 R 3.0 67 1 5274 395
 P 696632 96883 386997 41871114
163941 R 5.0 76 2 14389 396
 P 699228 97039 387006 41943294
164220 R 2.0 121 1 485 397
 P 700753 97311 387015 42015474
164499 R 3.0 68 1 5220 398
 P 701785 97403 387025 42090003
164784 R 4.0 82 2 13481 399
 P 703310 97674 387034 42159834
165065 R 2.0 122 1 434 400
 P 704739 97945 387043 42232014
165352 R 5.0 77 2 14007 401
 P 707348 98216 387052 42304194
165634 R 3.0 69 1 4564 402
 P 710117 98487 387061 42376374
165911 R 2.0 123 1 384 403
 P 711709 98759 387071 42450551
166190 R 5.0 78 2 13950 404
 P 712493 99030 387080 42520734
166475 R 110.219 74 3 26547 405
 P 714018 99302 387089 42592914
166757 R 2.0 124 1 334 406
 P 715447 99574 387098 42665094
 P 716176 99574 387106 42737274
167321 R 4.0 83 2 14227 407
 P 717769 99846 387117 42811067
167603 R 2.0 125 1 284 408
 P 719199 100118 387126 42881634
 P 719199 100118 390516 42953814
168171 R 158.170 75 3 28121 409
 P 721806 100389 390525 43025994
168448 R 2.0 126 1 233 410
 P 723012 100661 390533 43098174
168735 R 3.0 70 1 5873 411
 P 725686 100933 390543 43171999
169016 R 4.0 84 2 13234 412
 P 728213 101100 390551 43242534
169300 R 2.0 127 1 189 413
 P 731051 101372 390560 43314714
169581 R 5.0 80 2 15548 414
 P 733658 101643 390569 43386894
169860 R 3.0 71 1 6101 415
 P 735433 101914 390578 43459074
170139 R 2.0 128 1 132 416
 P 736578 102186 390589 43532291
170427 R 5.0 81 2 14602 417
 P 739184 102459 390598 43603434
170706 R 3.0 72 1 6051 418
 P 740958 102731 390606 43675614
170987 R 2.0 129 1 84 419
 P 742709 103002 390615 43747794
171266 R 3.0 73 1 5715 420
 P 743491 103274 390623 43819974
171550 R 4.0 86 2 12184 421
 P 745085 103546 390633 43894503
171830 R 5.0 82 2 15110 422
 P 746053 103633 390642 43964334
172114 R 2.0 130 1 315 423
 P 747580 103905 390650 44036514
172393 R 3.0 74 1 5947 424
 P 748547 103991 390659 44108694
172678 R 4.0 87 2 12416 425
 P 750074 104264 390668 44180874
172957 R 5.0 84 2 14445 426
 P 751109 104349 390678 44255051
173242 R 4.0 88 2 12083 427
 P 752637 104621 390687 44325234
173524 R 2.0 131 1 829 428
 P 754069 104893 390696 44397414
 P 756435 104893 390748 44469594
174087 R 4.0 89 2 12001 429
 P 757803 105164 390757 44541774
174367 R 3.0 75 1 6128 430
 P 758650 105435 390768 44614447
174652 R 2.0 132 1 1061 431
 P 760178 105707 390776 44686134
174934 R 110.219 82 3 22936 432
 P 761611 105980 390784 44758314
175213 R 3.0 76 1 6078 433
 P 762580 106063 390792 44830494
175498 R 2.0 133 1 1011 434
 P 764108 106335 390801 44902674
175779 R 2.0 134 1 396 435
 P 765607 106607 390812 44975251
176066 R 5.0 85 2 16658 436
 P 768211 106878 390821 45047034
176342 R 2.0 135 1 63 437
 P 769420 107150 390830 45119214
176630 R 3.0 77 1 6599 438
 P 772023 107423 390839 45191394
176911 R 110.219 84 3 21945 439
 P 774547 107595 390848 45263574
 P 777175 107595 390857 45337367
177472 R 2.0 136 1 296 440
 P 778704 107867 390866 45407934
177758 R 5.0 86 2 16557 441
 P 781307 108138 390875 45480114
178034 R 4.0 91 2 8811 442
 P 782516 108410 390883 45552294
178317 R 2.0 137 1 246 443
 P 783885 108682 390892 45624474
178596 R 3.0 78 1 7670 444
 P 784730 108954 390903 45698299
178881 R 4.0 92 2 8762 445
 P 786259 109227 390912 45768834
179160 R 5.0 87 2 17064 446
 P 787229 109307 390920 45841014
179445 R 2.0 138 1 478 447
 P 788759 109579 390929 45913194
179724 R 158.170 80 3 31566 448
 P 789730 109657 390938 45985374
180009 R 4.0 93 2 8994 449
 P 791327 109928 390949 46058591
180288 R 158.170 81 3 30275 450
 P 792297 110006 390958 46129734
180573 R 110.219 87 3 20624 451
 P 793827 110278 390966 46201914
180855 R 2.0 139 1 991 452
 P 795262 110551 390974 46274094
181136 R 4.0 94 2 9225 453
 P 796472 110823 390982 46346274
181418 R 2.0 140 1 659 454
 P 797909 111096 390993 46420803
181704 R 2.0 141 1 49 455
 P 800335 111369 391002 46490634
181987 R 5.0 88 2 27431 456
 P 802936 111640 391011 46562814
182270 R 3.0 79 1 7759 457
 P 805696 111911 391023 46634994
 P 805696 111911 394413 46707174
182829 R 2.0 142 1 278 458
 P 807294 112182 394424 46781351
183115 R 3.0 80 1 7708 459
 P 809894 112454 394432 46851534
183393 R 3.0 81 1 7091 460
 P 811662 112726 394440 46923714
183674 R 2.0 143 1 227 461
 P 813097 112998 394448 46995894
183953 R 5.0 89 2 15585 462
 P 813873 113269 394457 47068074
184243 R 3.0 82 1 6149 463
 P 816700 113540 394468 47140747
184523 R 5.0 90 2 15258 464
 P 818883 113811 394477 47212434
184801 R 5.0 91 2 14640 465
 P 820174 113887 394486 47284614
185084 R 2.0 144 1 741 466
 P 821705 114160 394495 47356794
185366 R 2.0 145 1 127 467
 P 823141 114432 394504 47428974
 P 823208 114432 397896 47501551
 P 825752 114432 397904 47573334
186209 R 3.0 83 1 6322 468
 P 826527 114703 397913 47645514
186494 R 2.0 146 1 359 469
 P 828059 114975 397921 47717694
186776 R 4.0 97 2 10385 470
 P 829495 115247 397929 47789874
187057 R 2.0 147 1 26 471
 P 830774 115519 397939 47863667
187344 R 5.0 92 2 16287 472
 P 833372 115791 397947 47934234
187623 R 5.0 94 2 14774 473
 P 835138 116063 397955 48006414
187907 R 3.0 84 1 5333 474
 P 837608 116334 397964 48078594
188184 R 5.0 95 2 14439 475
 P 838702 116605 397973 48150774
188468 R 2.0 148 1 541 476
 P 840302 116877 397984 48224599
188749 R 4.0 99 2 10567 477
 P 841739 117150 397993 48295134
189030 R 2.0 149 1 207 478
 P 842952 117421 398002 48367314
189318 R 3.0 85 1 5847 479
 P 845549 117693 398010 48439494
189596 R 158.170 88 3 28505 480
 P 847314 117965 398018 48511674
189877 R 2.0 150 1 158 481
 P 848754 118237 398028 48584891
190164 R 3.0 86 1 5797 482
 P 851352 118509 398037 48656034
190446 R 5.0 96 2 14910 483
 P 854109 118780 398046 48728214
190723 R 110.219 92 3 23626 484
 P 855642 119053 398055 48800394
191005 R 2.0 151 1 390 485
 P 857079 119325 398064 48872574
191291 R 5.0 97 2 13963 486
 P 859742 119597 398074 48947103
191568 R 2.0 152 1 57 487
 P 860956 119869 398083 49016934
191855 R 5.0 98 2 13631 488
 P 863552 120141 398091 49089114
192134 R 5.0 99 2 13013 489
 P 865316 120412 398100 49161294
192414 R 2.0 153 1 7 490
 P 866690 120684 398108 49233474
192694 R 5.0 100 2 12677 491
 P 867528 120955 398119 49307651
192979 R 4.0 102 2 12108 492
 P 869062 121227 398127 49377834
193265 R 3.0 87 1 5314 493
 P 871657 121499 398135 49450014
193542 R 2.0 154 1 239 494
 P 873180 121686 398144 49522194
193829 R 5.0 101 2 20450 495
 P 875775 121958 398152 49594374
194108 R 5.0 102 2 11403 496
 P 877605 122229 398163 49667047
194387 R 2.0 155 1 188 497
 P 878820 122501 398171 49738734
194675 R 3.0 88 1 4932 498
 P 881414 122773 398180 49810914
194956 R 4.0 103 2 10502 499
 P 883929 122960 398189 49883094
 P 886523 122960 399400 49955274
195517 R 2.0 156 1 421 500
 P 888126 123233 399410 50027851
195803 R 3.0 89 1 5164 501
 P 890720 123505 399418 50099634
196080 R 2.0 157 1 89 502
 P 892242 123694 399426 50171814
196367 R 5.0 103 2 12765 503
 P 894837 123966 399435 50243994
196645 R 3.0 90 1 5111 504
 P 896599 124237 399444 50316174
196925 R 2.0 158 1 38 505
 P 897881 124509 399455 50390575
197205 R 5.0 104 2 12709 506
 P 898650 124781 399464 50460534
197490 R 4.0 105 2 11243 507
 P 900186 125053 399473 50532714
197776 R 5.0 105 2 12384 508
 P 902779 125325 399481 50604894
198054 R 2.0 159 1 271 509
 P 904301 125514 399490 50677074
198340 R 5.0 106 2 12052 510
 P 906961 125785 399501 50751635
198619 R 3.0 91 1 5292 511
 P 908722 126056 399510 50821434
198899 R 2.0 160 1 220 512
 P 910098 126329 399518 50893614
199185 R 4.0 106 2 11147 513
 P 912530 126601 399526 50965794
199461 R 5.0 107 2 12276 514
 P 913378 126793 399534 51037974
199746 R 4.0 107 2 10811 515
 P 914981 127065 399545 51111543
200027 R 2.0 161 1 452 516
 P 916421 127337 399554 51182334
200314 R 3.0 92 1 6091 517
 P 919013 127608 399563 51254514
200591 R 2.0 162 1 120 518
 P 920390 127880 399572 51326694
200877 R 4.0 108 2 10150 519
 P 922823 128151 399581 51398874
201153 R 3.0 93 1 6034 520
 P 923739 128340 399592 51472859
201438 R 4.0 109 2 9814 521
 P 925277 128613 399600 51543234
201719 R 2.0 163 1 352 522
 P 926718 128885 399608 51615414
201998 R 3.0 94 1 5984 523
 P 927485 129157 399616 51687594
202288 R 5.0 109 2 13312 524
 P 930236 129428 399625 51759774
202565 R 4.0 110 2 10047 525
 P 931840 129700 399636 51834047
202847 R 2.0 164 1 584 526
 P 933281 129972 399645 51904134
203133 R 5.0 110 2 13261 527
 P 935871 130243 399654 51976314
203410 R 2.0 165 1 251 528
 P 937089 130515 399663 52048494
203697 R 5.0 111 2 12928 529
 P 939679 130787 399671 52120674
203979 R 4.0 112 2 8773 530
 P 942257 130981 399682 52193571
204261 R 3.0 95 1 6455 531
 P 944847 131252 399691 52265034
 P 946330 131252 399699 52337214
204821 R 2.0 166 1 766 532
 P 947868 131524 399707 52409394
205103 R 2.0 167 1 151 533
 P 949311 131797 399715 52481574
205389 R 5.0 112 2 13724 534
 P 951967 132069 399726 52555367
205666 R 4.0 113 2 9563 535
 P 953345 132341 399735 52625934
205952 R 2.0 168 1 105 536
 P 955779 132614 399744 52698114
206235 R 3.0 96 1 7532 537
 P 958368 132886 399752 52770294
206514 R 3.0 97 1 6915 538
 P 960126 133158 399761 52842474
206798 R 3.0 98 1 6304 539
 P 962805 133278 399772 52916299
207077 R 2.0 169 1 333 540
 P 964344 133549 399781 52986834
207356 R 3.0 99 1 5965 541
 P 965109 133821 399790 53059014
207641 R 4.0 114 2 10642 542
 P 966649 134094 399798 53131194
207922 R 2.0 170 1 283 543
 P 968092 134366 399806 53203374
208201 R 5.0 115 2 13849 544
 P 968923 134638 399816 53276591
208486 R 4.0 115 2 10592 545
 P 970462 134910 399825 53347734
208768 R 2.0 171 1 233 546
 P 971905 135182 399834 53419914
209054 R 5.0 116 2 13806 547
 P 974492 135453 399843 53492094
209333 R 3.0 100 1 6151 548
 P 976247 135724 399852 53564274
209611 R 3.0 101 1 5533 549
 P 977294 135779 399862 53638803
209896 R 2.0 172 1 465 550
 P 978834 136051 399871 53708634
210182 R 5.0 118 2 13142 551
 P 981421 136323 399879 53780814
210460 R 2.0 173 1 133 552
 P 982865 136595 399887 53852994
210739 R 3.0 102 1 4868 553
 P 983628 136866 399896 53925174
211024 R 110.219 105 3 24678 554
 P 985235 137138 399906 53999351
211306 R 2.0 174 1 82 555
 P 986680 137411 399914 54069534
211592 R 5.0 120 2 12759 556
 P 989266 137683 399923 54141714
 P 989266 137683 403313 54213894
212151 R 2.0 175 1 31 557
 P 990487 137956 403322 54286074
212431 R 3.0 103 1 5664 558
 P 991316 138227 403333 54358747
212716 R 4.0 117 2 12134 559
 P 992857 138499 403342 54430434
212995 R 158.170 103 3 28476 560
 P 993619 138770 403351 54502614
 P 996125 138770 403500 54574794
213560 R 2.0 176 1 809 561
 P 997346 139043 403508 54646974
213848 R 5.0 121 2 14119 562
 P 999998 139315 403518 54719551
214125 R 2.0 177 1 214 563
 P 1001511 139455 403526 54791334
214411 R 5.0 122 2 13787 564
 P 1004096 139727 403534 54863514
214690 R 5.0 123 2 12274 565
 P 1005849 139998 403543 54935694
214975 R 2.0 178 1 168 566
 P 1008286 140270 403552 55007874
215250 R 3.0 104 1 5796 567
 P 1009113 140541 403563 55082275
215540 R 5.0 124 2 12226 568
 P 1011857 140813 403572 55152234
215817 R 2.0 179 1 114 569
 P 1013399 141085 403581 55224414
216103 R 3.0 105 1 5753 570
 P 1015983 141357 403589 55296594
216382 R 5.0 125 2 12173 571
 P 1017735 141629 403597 55368774
216663 R 2.0 180 1 64 572
 P 1019248 141901 403607 55443335
216949 R 5.0 126 2 11843 573
 P 1021832 142172 403616 55513134
217228 R 158.170 107 3 25748 574
 P 1023583 142444 403626 55585314
217509 R 2.0 181 1 14 575
 P 1025125 142716 403635 55657494
217795 R 3.0 106 1 4756 576
 P 1027708 142988 403643 55729674
218074 R 3.0 107 1 4139 577
 P 1029526 143260 403653 55803243
218358 R 5.0 127 2 11462 578
 P 1031981 143532 403661 55874034
218636 R 2.0 182 1 245 579
 P 1033428 143805 403670 55946214
218923 R 3.0 108 1 4092 580
 P 1036011 144077 403679 56018394
219201 R 5.0 128 2 11408 581
 P 1037762 144348 403688 56090574
219481 R 2.0 183 1 194 582
 P 1039052 144621 403698 56164559
219761 R 3.0 109 1 4035 583
 P 1039810 144893 403707 56234934
220051 R 3.0 110 1 3429 584
 P 1042552 145165 403715 56307114
220328 R 2.0 184 1 145 585
 P 1044095 145437 403723 56379294
 P 1045079 145437 404707 56451474
220892 R 110.219 110 3 26688 586
 P 1046689 145710 404718 56525747
221171 R 5.0 129 2 24115 587
 P 1047447 145981 404727 56595834
221456 R 2.0 185 1 377 588
 P 1048991 146253 404736 56668014
 P 1049975 146253 405720 56740194
222020 R 4.0 121 2 14269 589
 P 1051519 146524 405729 56812374
 P 1052570 146524 406714 56885271
222584 R 2.0 186 1 609 590
 P 1054114 146796 406722 56956734
 P 1055099 146796 407704 57028914
223148 R 110.219 112 3 25078 591
 P 1056643 147068 407712 57101094
 P 1057627 147068 408695 57173274
223712 R 4.0 122 2 13274 592
 P 1059238 147340 408706 57247739
223993 R 2.0 187 1 1122 593
 P 1060686 147612 408715 57317634
224275 R 110.219 114 3 23235 594
 P 1061911 147885 408724 57389814
224557 R 2.0 188 1 790 595
 P 1063296 148157 408733 57461994
224843 R 2.0 189 1 180 596
 P 1065737 148428 408742 57534174
225119 R 5.0 130 2 15534 597
 P 1066662 148599 408753 57607519
225404 R 4.0 123 2 12277 598
 P 1068207 148870 408762 57678534
225685 R 2.0 190 1 126 599
 P 1069656 149142 408770 57750714
225972 R 158.170 111 3 28582 600
 P 1072236 149415 408778 57822894
226250 R 3.0 112 1 7836 601
 P 1073983 149687 408786 57895074
 P 1075036 149687 409767 57969219
226813 R 2.0 191 1 358 602
 P 1076581 149960 409776 58039434
 P 1077567 149960 410755 58111614
227377 R 4.0 125 2 11562 603
 P 1079112 150232 410765 58183794
227659 R 2.0 192 1 308 604
 P 1080561 150504 410774 58255974
227945 R 158.170 112 3 43900 605
 P 1083206 150776 410785 58329255
228224 R 3.0 113 1 8913 606
 P 1084952 151048 410793 58400334
228504 R 2.0 193 1 257 607
 P 1086178 151320 410801 58472514
228791 R 5.0 131 2 16519 608
 P 1088756 151591 410810 58544694
229074 R 3.0 114 1 8867 609
 P 1091494 151862 410819 58616874
229351 R 2.0 194 1 208 610
 P 1093107 152134 410829 58690187
229637 R 5.0 132 2 16468 611
 P 1095684 152405 410838 58761234
229914 R 4.0 127 2 10515 612
 P 1096910 152677 410847 58833414
230196 R 2.0 195 1 157 613
 P 1098296 152949 410856 58905594
230483 R 3.0 115 1 7588 614
 P 1100873 153221 410864 58977774
230765 R 3.0 116 1 6079 615
 P 1103677 153493 410874 59050479
231043 R 110.219 120 3 22603 616
 P 1105224 153764 410883 59122134
 P 1107562 153764 411206 59194314
231605 R 2.0 196 1 1059 617
 P 1108789 154037 411214 59266494
231888 R 2.0 197 1 57 618
 P 1110176 154309 411222 59338674
232175 R 5.0 135 2 15422 619
 P 1112819 154581 411233 59412691
232453 R 5.0 136 2 14805 620
 P 1114563 154853 411241 59483034
 P 1114563 154853 414631 59555214
233016 R 2.0 198 1 289 621
 P 1116110 155126 414640 59627394
233302 R 3.0 117 1 6824 622
 P 1118686 155397 414649 59699574
233581 R 5.0 138 2 14140 623
 P 1120497 155668 414659 59773239
233862 R 2.0 199 1 239 624
 P 1121949 155940 414668 59843934
234141 R 3.0 118 1 5871 625
 P 1122700 156212 414677 59916114
234426 R 110.219 121 3 24903 626
 P 1124248 156484 414685 59988294
234708 R 2.0 200 1 189 627
 P 1125700 156756 414693 60060474
234994 R 3.0 119 1 5827 628
 P 1128342 157027 414704 60134683
235273 R 5.0 139 2 14936 629
 P 1130085 157299 414713 60204834
235553 R 2.0 201 1 138 630
 P 1131473 157572 414722 60277014
235839 R 4.0 129 2 12856 631
 P 1133917 157845 414731 60349194
236122 R 3.0 120 1 6059 632
 P 1136491 158117 414740 60421374
236401 R 3.0 121 1 5442 633
 P 1138301 158390 414750 60495487
236682 R 2.0 202 1 371 634
 P 1139850 158662 414759 60565734
236961 R 5.0 140 2 15728 635
 P 1140601 158934 414768 60637914
237245 R 2.0 203 1 38 636
 P 1142054 159205 414777 60710094
237532 R 158.170 118 3 41443 637
 P 1144627 159476 414787 60782274
 P 1146435 159476 416000 60856163
238095 R 158.170 119 3 32840 638
 P 1148880 159748 416009 60926634
238372 R 2.0 204 1 269 639
 P 1150109 160020 416018 60998814
238659 R 158.170 120 3 27222 640
 P 1152682 160292 416026 61070994
238938 R 3.0 122 1 5292 641
 P 1154423 160564 416034 61143174
239219 R 2.0 205 1 220 642
 P 1155879 160836 416045 61217223
239498 R 5.0 141 2 13786 643
 P 1156628 161107 416054 61287534
239783 R 110.219 125 3 25279 644
 P 1158178 161379 416063 61359714
240065 R 2.0 206 1 170 645
 P 1159632 161650 416072 61431894
240351 R 158.170 122 3 39031 646
 P 1162204 161922 416080 61504074
240630 R 3.0 123 1 5191 647
 P 1164011 162194 416090 61577131
240910 R 2.0 207 1 119 648
 P 1165241 162466 416098 61648434
241197 R 3.0 124 1 4862 649
 P 1167813 162737 416107 61720614
241476 R 5.0 142 2 14867 650
 P 1169553 163009 416116 61792794
241756 R 2.0 208 1 69 651
 P 1170943 163281 416125 61864974
242036 R 5.0 143 2 13634 652
 P 1171757 163554 416136 61938447
242321 R 4.0 132 2 13067 653
 P 1173308 163826 416145 62009334
242602 R 2.0 209 1 19 654
 P 1174763 164099 416154 62081514
242889 R 5.0 144 2 13592 655
 P 1177334 164372 416162 62153694
243167 R 3.0 125 1 5041 656
 P 1179073 164643 416171 62225874
243452 R 5.0 145 2 13260 657
 P 1181583 164914 416182 62299635
243729 R 2.0 210 1 250 658
 P 1182814 165187 416190 62370234
244017 R 3.0 126 1 4994 659
 P 1185384 165459 416201 62442414
244295 R 5.0 146 2 13207 660
 P 1187122 165731 416210 62514594
244576 R 2.0 211 1 201 661
 P 1188513 166003 416219 62586774
244855 R 5.0 147 2 11974 662
 P 1189326 166275 416229 62661207
245145 R 3.0 127 1 4330 663
 P 1192056 166546 416238 62731134
245422 R 4.0 134 2 14375 664
 P 1193608 166818 416247 62803314
 P 1194600 166818 417211 62875494
245986 R 2.0 212 1 715 665
 P 1196152 167089 417220 62947674
246268 R 4.0 135 2 13429 666
 P 1197675 167360 417231 63021627
246547 R 158.170 127 3 29332 667
 P 1198420 167632 417239 63092034
246832 R 2.0 213 1 665 668
 P 1199972 167904 417247 63164214
247114 R 4.0 136 2 12483 669
 P 1201428 168176 417255 63236394
 P 1202421 168176 418217 63308574
247678 R 2.0 214 1 615 670
 P 1204040 168448 418228 63381407
247964 R 3.0 128 1 11935 671
 P 1206608 168719 418237 63452934
248241 R 2.0 215 1 282 672
 P 1208065 168991 418245 63525114
248528 R 5.0 148 2 14750 673
 P 1210633 169263 418253 63597294
248806 R 5.0 149 2 14134 674
 P 1212369 169535 418261 63669474
249087 R 2.0 216 1 232 675
 P 1213829 169806 418272 63743107
249373 R 4.0 138 2 12054 676
 P 1216278 170078 418280 63813834
249656 R 5.0 150 2 14087 677
 P 1218847 170350 418288 63886014
249934 R 3.0 129 1 6432 678
 P 1220582 170621 418297 63958194
250216 R 2.0 217 1 464 679
 P 1222135 170893 418306 64030374
 P 1222202 170893 421698 64103143
250779 R 2.0 218 1 132 680
 P 1223659 171165 421707 64174734
251065 R 5.0 151 2 13704 681
 P 1226226 171437 421715 64246914
251344 R 3.0 130 1 6946 682
 P 1227961 171708 421724 64319094
251624 R 2.0 219 1 81 683
 P 1229195 171979 421733 64391274
251904 R 5.0 152 2 13648 684
 P 1230004 172250 421744 64464075
252194 R 3.0 131 1 6899 685
 P 1232730 172522 421753 64535634
252471 R 2.0 220 1 31 686
 P 1234124 172794 421762 64607814
252757 R 158.170 130 3 27147 687
 P 1236690 173066 421770 64679994
253036 R 3.0 132 1 5053 688
 P 1238424 173338 421778 64752174
253320 R 158.170 131 3 25729 689
 P 1240929 173609 421789 64826415
253602 R 2.0 221 1 267 690
 P 1243379 173881 421798 64896534
253885 R 3.0 133 1 5006 691
 P 1245944 174152 421807 64968714
254161 R 110.219 134 3 24650 692
 P 1247050 174424 421816 65040894
254446 R 2.0 222 1 214 693
 P 1248829 174696 421825 65113074
254731 R 3.0 134 1 4956 694
 P 1251461 174969 421835 65186579
 P 1253194 174969 423045 65257434
255290 R 2.0 223 1 162 695
 P 1254493 175241 423053 65329614
255569 R 5.0 154 2 19438 696
 P 1255234 175512 423062 65401794
255859 R 158.170 132 3 27184 697
 P 1257958 175783 423072 65473975
256139 R 3.0 135 1 4572 698
 P 1260172 176055 423083 65547128
 P 1261486 176055 424040 65618335
256697 R 5.0 155 2 27361 699
 P 1262225 176327 424048 65690515
256982 R 2.0 224 1 959 700
 P 1263779 176600 424057 65762695
257264 R 2.0 225 1 345 701
 P 1265238 176872 424066 65834875
257550 R 3.0 136 1 5088 702
 P 1267868 177143 424077 65908572
 P 1269359 177143 425031 65979235
258110 R 2.0 226 1 306 703
 P 1270754 177416 425039 66051415
258396 R 5.0 156 2 14763 704
 P 1273316 177688 425048 66123595
258675 R 5.0 157 2 14146 705
 P 1275046 177960 425056 66195775
258960 R 3.0 137 1 5601 706
 P 1277547 178232 425067 66269376
259238 R 2.0 227 1 527 707
 P 1279102 178504 425076 66340135
259524 R 3.0 138 1 5269 708
 P 1281664 178775 425085 66412315
259802 R 2.0 228 1 194 709
 P 1283124 179048 425094 66484495
 P 1283124 179048 428484 66556675
260370 R 158.170 134 3 41047 710
 P 1285752 179320 428495 66630052
 P 1287242 179320 429452 66701035
260929 R 2.0 229 1 569 711
 P 1288638 179591 429461 66773215
261216 R 3.0 139 1 5169 712
 P 1291199 179863 429469 66845395
261494 R 5.0 158 2 26478 713
 P 1292928 180134 429478 66917575
261776 R 2.0 230 1 376 714
 P 1294551 180406 429488 66991112
262061 R 5.0 159 2 14845 715
 P 1297111 180677 429497 67061935
262338 R 2.0 231 1 43 716
 P 1298347 180949 429506 67134115
262618 R 3.0 140 1 5676 717
 P 1299083 181221 429514 67206295
262903 R 110.219 139 3 26493 718
 P 1300639 181494 429523 67278475
263189 R 5.0 160 2 14181 719
 P 1303266 181766 429533 67353068
263467 R 2.0 232 1 276 720
 P 1304727 182038 429542 67422835
263753 R 158.170 137 3 27961 721
 P 1307287 182309 429551 67495015
 P 1308959 182309 429560 67567195
