using saved target 'z1'
../../../../contiki/tools/sky/serialdump-linux -b115200 /dev/ttyUSB0
connecting to /dev/ttyUSB0 (115200) [OK]
144200 R 2.0 150 1 3809 328
 P 549838 77794 384086 36893043
 P 552198 77794 384094 36962874
144762 R 5.0 71 2 20744 329
 P 552993 78065 384104 37035054
145047 R 2.0 151 1 4272 330
 P 554512 78336 384113 37107234
145328 R 4.0 71 2 16302 331
 P 555935 78608 384121 37179414
145615 R 3.0 91 1 7881 332
 P 558621 78880 384131 37253207
145892 R 2.0 152 1 4733 333
 P 560044 79152 384139 37323774
146173 R 4.0 72 2 16379 334
 P 561243 79424 384148 37395954
146454 R 5.0 72 2 21284 335
 P 562038 79695 384157 37468134
146739 R 2.0 153 1 4428 336
 P 563557 79968 384166 37540314
147020 R 4.0 73 2 15690 337
 P 565047 80240 384177 37614139
147301 R 2.0 154 1 3838 338
 P 566247 80513 384186 37684674
147582 R 3.0 92 1 9079 339
 P 567041 80785 384194 37756854
147866 R 2.0 155 1 4019 340
 P 568561 81056 384203 37829034
148148 R 2.0 156 1 3917 341
 P 569985 81328 384211 37901214
148427 R 3.0 93 1 8389 342
 P 570846 81599 384222 37974431
148712 R 2.0 157 1 4097 343
 P 572366 81872 384230 38045574
148998 R 5.0 74 2 21524 344
 P 574983 82143 384239 38117754
149276 R 2.0 158 1 3893 345
 P 576503 82415 384248 38189934
149558 R 2.0 159 1 3791 346
 P 577927 82687 384257 38262114
149839 R 2.0 160 1 3688 347
 P 579194 82959 384268 38336643
150121 R 4.0 75 2 16487 348
 P 580555 83231 384277 38406474
 P 582917 83231 384285 38478654
150686 R 2.0 161 1 3767 349
 P 584438 83502 384294 38550834
150965 R 3.0 95 1 9007 350
 P 585399 83604 384303 38623014
151250 R 2.0 162 1 3947 351
 P 586987 83876 384313 38696807
151531 R 2.0 163 1 3844 352
 P 588412 84148 384321 38767374
151813 R 2.0 164 1 3741 353
 P 589613 84420 384329 38839554
152093 R 3.0 96 1 9367 354
 P 590405 84692 384337 38911734
152378 R 4.0 77 2 16440 355
 P 591926 84964 384346 38983914
152659 R 2.0 165 1 3820 356
 P 593418 85237 384357 39057739
152940 R 2.0 166 1 3333 357
 P 594620 85509 384366 39128274
153223 R 2.0 167 1 3232 358
 P 595982 85781 384375 39200454
 P 598345 85781 384383 39272634
153787 R 2.0 168 1 3412 359
 P 599867 86052 384392 39344814
154067 R 5.0 77 2 23520 360
 P 600896 86153 384404 39418607
154351 R 2.0 169 1 3592 361
 P 602418 86425 384412 39489174
154633 R 4.0 79 2 16007 362
 P 603844 86697 384420 39561354
154914 R 2.0 170 1 3387 363
 P 605046 86969 384428 39633534
155197 R 2.0 171 1 3286 364
 P 606409 87242 384437 39705714
 P 608839 87242 384448 39779507
155758 R 3.0 98 1 9960 365
 P 609629 87515 384456 39850074
156043 R 4.0 80 2 15497 366
 P 611056 87787 384465 39922254
156324 R 2.0 172 1 3645 367
 P 612259 88059 384474 39994434
156606 R 2.0 173 1 3543 368
 P 613622 88330 384483 40066614
 P 616053 88330 384493 40140407
157171 R 2.0 174 1 3724 369
 P 617576 88602 384501 40210974
157452 R 2.0 175 1 3621 370
 P 619003 88874 384509 40283154
157734 R 4.0 82 2 15651 371
 P 620206 89146 384519 40355334
158016 R 2.0 176 1 3417 372
 P 621569 89418 384528 40427514
 P 624000 89418 384539 40501307
158578 R 3.0 100 1 10860 373
 P 624789 89689 384548 40571874
 P 626258 89689 384556 40644054
159145 R 2.0 177 1 4161 374
 P 627783 89962 384565 40716234
159426 R 2.0 178 1 4059 375
 P 629211 90233 384574 40788414
159707 R 4.0 83 2 16473 376
 P 630482 90506 384584 40862207
159988 R 3.0 101 1 11501 377
 P 631270 90778 384594 40932774
160272 R 2.0 179 1 4137 378
 P 632794 91050 384602 41004954
160554 R 2.0 180 1 4035 379
 P 634222 91322 384610 41077134
160835 R 2.0 181 1 3932 380
 P 635426 91594 384619 41149314
161118 R 2.0 182 1 3831 381
 P 636857 91866 384631 41223139
161404 R 2.0 183 1 3733 382
 P 639277 92138 384640 41293674
 P 641833 92138 384648 41365854
161961 R 3.0 102 1 11171 383
 P 642620 92410 384656 41438034
162246 R 2.0 184 1 4191 384
 P 644145 92681 384665 41510214
162528 R 2.0 185 1 4089 385
 P 645641 92952 384676 41584007
162809 R 2.0 186 1 3602 386
 P 646846 93224 384684 41654574
163091 R 2.0 187 1 3500 387
 P 648211 93497 384692 41726754
163377 R 4.0 86 2 15151 388
 P 650632 93769 384700 41798934
 P 653187 93769 384708 41871114
 P 654785 93769 384718 41944907
164217 R 3.0 104 1 11891 389
 P 655571 94041 384726 42015474
 P 658346 94041 384735 42087654
164784 R 2.0 188 1 4425 390
 P 659872 94313 384744 42159834
165065 R 2.0 189 1 4322 391
 P 661302 94585 384753 42232014
165346 R 2.0 190 1 4219 392
 P 662575 94858 384764 42305807
165629 R 2.0 191 1 4118 393
 P 663941 95130 384772 42376374
165915 R 2.0 192 1 4020 394
 P 666363 95402 384780 42448554
 P 668917 95402 384788 42520734
166472 R 3.0 106 1 12226 395
 P 669702 95673 384797 42592914
166757 R 2.0 193 1 4478 396
 P 671295 95946 384808 42666707
167036 R 3.0 107 1 11254 397
 P 672079 96217 384817 42737274
167321 R 2.0 194 1 4658 398
 P 673605 96489 384826 42809454
167603 R 2.0 195 1 4556 399
 P 675036 96761 384835 42881634
167884 R 2.0 196 1 4453 400
 P 676243 97033 384844 42953814
168166 R 2.0 197 1 4351 401
 P 677677 97304 384855 43027639
168453 R 2.0 198 1 3485 402
 P 680100 97575 384865 43098174
 P 682653 97575 384873 43170354
169013 R 2.0 199 1 3662 403
 P 684180 97847 384881 43242534
169292 R 3.0 109 1 10438 404
 P 685147 97934 384890 43314714
169577 R 2.0 200 1 3842 405
 P 686741 98206 384900 43388507
169858 R 2.0 201 1 3739 406
 P 688172 98478 384909 43459074
170138 R 3.0 110 1 10132 407
 P 688955 98750 384917 43531254
170423 R 4.0 90 2 17973 408
 P 690482 99022 384927 43603434
170702 R 3.0 111 1 8776 409
 P 691451 99107 384936 43675614
170987 R 2.0 202 1 4100 410
 P 693046 99379 384947 43749439
171268 R 2.0 203 1 3613 411
 P 694478 99650 384956 43819974
171549 R 2.0 204 1 3510 412
 P 695686 99923 384964 43892154
171832 R 2.0 205 1 3409 413
 P 697054 100195 384972 43964334
172118 R 2.0 206 1 3311 414
 P 699478 100467 384980 44036514
 P 702157 100467 384990 44110307
172675 R 3.0 112 1 8829 415
 P 702939 100738 384999 44180874
172960 R 2.0 207 1 3769 416
 P 704467 101011 385008 44253054
173242 R 4.0 92 2 18872 417
 P 705899 101283 385017 44325234
173523 R 2.0 208 1 3564 418
 P 707108 101555 385026 44397414
173803 R 3.0 113 1 9573 419
 P 707956 101828 385036 44471239
174088 R 4.0 93 2 18182 420
 P 709485 102099 385045 44541774
174370 R 4.0 94 2 16928 421
 P 710918 102371 385053 44613954
174651 R 2.0 209 1 3540 422
 P 712127 102643 385061 44686134
174933 R 2.0 210 1 3438 423
 P 713496 102915 385069 44758314
175219 R 2.0 211 1 3340 424
 P 715988 103187 385079 44831531
175495 R 3.0 114 1 9345 425
 P 716768 103459 385088 44902674
175780 R 2.0 212 1 3517 426
 P 718297 103731 385097 44974854
176059 R 3.0 115 1 9525 427
 P 719267 103813 385105 45047034
176341 R 5.0 90 2 25059 428
 P 720047 104085 385113 45119214
176626 R 2.0 213 1 3979 429
 P 721644 104357 385124 45193743
176907 R 2.0 214 1 3876 430
 P 723078 104630 385133 45263574
177188 R 2.0 215 1 3773 431
 P 724288 104902 385142 45335754
177471 R 4.0 96 2 17340 432
 P 725658 105174 385150 45407934
 P 725658 105174 388540 45480114
178035 R 2.0 216 1 3852 433
 P 727255 105446 388550 45554291
178317 R 2.0 217 1 3750 434
 P 728689 105718 388559 45624474
178598 R 2.0 218 1 3647 435
 P 729899 105990 388568 45696654
178881 R 2.0 219 1 3546 436
 P 731269 106262 388577 45768834
179160 R 5.0 92 2 24805 437
 P 732047 106533 388586 45841014
179450 R 3.0 117 1 9076 438
 P 734876 106805 388597 45913687
179727 R 4.0 97 2 17677 439
 P 736407 107076 388606 45985374
180009 R 4.0 98 2 16423 440
 P 737842 107347 388615 46057554
 P 739059 107347 388622 46129734
180570 R 3.0 118 1 9812 441
 P 739837 107618 388631 46201914
180855 R 2.0 220 1 3984 442
 P 741435 107890 388641 46275707
181137 R 2.0 221 1 3881 443
 P 742871 108163 388649 46346274
181418 R 2.0 222 1 3779 444
 P 744082 108435 388658 46418454
181700 R 2.0 223 1 3677 445
 P 745453 108707 388667 46490634
181986 R 2.0 224 1 3579 446
 P 747880 108980 388676 46562814
 P 750508 108980 388686 46636607
182547 R 2.0 225 1 3756 447
 P 752040 109252 388695 46707174
182826 R 5.0 94 2 25016 448
 P 753013 109327 388704 46779354
183111 R 2.0 226 1 3936 449
 P 754545 109600 388712 46851534
183392 R 2.0 227 1 3833 450
 P 755981 109872 388720 46923714
183673 R 2.0 228 1 3730 451
 P 757260 110145 388730 46997539
183956 R 2.0 229 1 3629 452
 P 758632 110417 388738 47068074
184235 R 3.0 120 1 10405 453
 P 759408 110689 388746 47140254
184520 R 2.0 230 1 3425 454
 P 760940 110961 388755 47212434
184802 R 2.0 231 1 3323 455
 P 762376 111233 388764 47284614
185088 R 3.0 121 1 9338 456
 P 765043 111504 388775 47357831
 P 766582 111504 388782 47428974
185648 R 2.0 232 1 3785 457
 P 768115 111775 388791 47501154
185930 R 2.0 233 1 3683 458
 P 769552 112046 388800 47573334
186211 R 2.0 234 1 3580 459
 P 770765 112318 388808 47645514
186491 R 3.0 122 1 10357 460
 P 771607 112589 388819 47719307
186776 R 4.0 102 2 17429 461
 P 773140 112861 388827 47789874
187058 R 2.0 235 1 3658 462
 P 774578 113134 388836 47862054
187339 R 2.0 236 1 3556 463
 P 775791 113406 388845 47934234
187621 R 2.0 237 1 3454 464
 P 777164 113678 388854 48006414
187901 R 3.0 123 1 11383 465
 P 778005 113950 388864 48080239
188186 R 4.0 103 2 17688 466
 P 779539 114222 388873 48150774
188467 R 2.0 238 1 3916 467
 P 780977 114494 388882 48222954
188748 R 2.0 239 1 3813 468
 P 782191 114765 388891 48295134
 P 783510 114765 388899 48367314
189314 R 2.0 240 1 3610 469
 P 785113 115038 388910 48441107
189595 R 2.0 241 1 3508 470
 P 786551 115310 388918 48511674
189875 R 3.0 125 1 10668 471
 P 787324 115582 388926 48583854
190159 R 2.0 242 1 3688 472
 P 788858 115854 388935 48656034
190441 R 2.0 243 1 3586 473
 P 790296 116126 388944 48728214
190722 R 2.0 244 1 3483 474
 P 791577 116398 388955 48802039
191005 R 2.0 245 1 3382 475
 P 792952 116670 388964 48872574
191291 R 4.0 106 2 17337 476
 P 795383 116942 388973 48944754
 P 797979 116942 390184 49016934
191851 R 2.0 246 1 3460 477
 P 799514 117214 390192 49089114
192130 R 3.0 127 1 11388 478
 P 800557 117282 390202 49162331
192415 R 2.0 247 1 3640 479
 P 802092 117554 390210 49233474
192697 R 2.0 248 1 3538 480
 P 803531 117826 390218 49305654
192978 R 2.0 249 1 3435 481
 P 804745 118098 390227 49377834
193260 R 4.0 108 2 17002 482
 P 806120 118371 390236 49450014
193546 R 2.0 250 1 3235 483
 P 808618 118643 390247 49524543
 P 811213 118643 391457 49594374
194107 R 2.0 251 1 3412 484
 P 812749 118915 391466 49666554
194386 R 3.0 129 1 11340 485
 P 813726 118981 391474 49738734
194671 R 2.0 252 1 3592 486
 P 815262 119252 391483 49810914
194952 R 2.0 253 1 3489 487
 P 816769 119525 391493 49885091
195233 R 2.0 254 1 3386 488
 P 817985 119798 391501 49955274
 P 819306 119798 391509 50027454
195803 R 5.0 101 2 26473 489
 P 821900 120070 391518 50099634
196080 R 4.0 110 2 16366 490
 P 823340 120342 391527 50171814
196361 R 2.0 255 1 3746 491
 P 824623 120614 391538 50245607
196641 R 5.0 102 2 26927 492
 P 825393 120885 391547 50316174
196926 R 2.0 256 1 3927 493
 P 826930 121158 391556 50388354
197208 R 2.0 257 1 3825 494
 P 828371 121429 391565 50460534
197489 R 2.0 258 1 3722 495
 P 829588 121700 391574 50532714
197769 R 3.0 130 1 11267 496
 P 830424 121973 391585 50606539
 P 831967 121973 391592 50677074
198336 R 2.0 259 1 4185 497
 P 833504 122245 391600 50749254
198618 R 110.219 79 3 30298 498
 P 834945 122517 391608 50821434
198897 R 3.0 131 1 10859 499
 P 835714 122788 391617 50893614
199182 R 2.0 260 1 4263 500
 P 837318 123060 391628 50967407
199464 R 2.0 261 1 4160 501
 P 838759 123332 391638 51037974
199745 R 2.0 262 1 4057 502
 P 839977 123604 391647 51110154
200025 R 3.0 132 1 10067 503
 P 840745 123876 391655 51182334
200310 R 2.0 263 1 3855 504
 P 842283 124147 391664 51254514
200591 R 4.0 113 2 14349 505
 P 843792 124419 391675 51328339
200872 R 2.0 264 1 3649 506
 P 845010 124691 391683 51398874
201153 R 5.0 105 2 26447 507
 P 845778 124962 391692 51471054
201438 R 2.0 265 1 3830 508
 P 847317 125235 391700 51543234
201719 R 4.0 114 2 13941 509
 P 848759 125507 391709 51615414
202000 R 2.0 266 1 3625 510
 P 850044 125779 391720 51688631
202280 R 5.0 106 2 25654 511
 P 850811 126051 391728 51759774
202565 R 2.0 267 1 3806 512
 P 852350 126323 391736 51831954
202847 R 2.0 268 1 3320 513
 P 853793 126595 391745 51904134
203128 R 2.0 269 1 3217 514
 P 855012 126866 391754 51976314
 P 855845 126866 392967 52050843
203693 R 4.0 116 2 13995 515
 P 857384 127138 392975 52120674
203975 R 2.0 270 1 3296 516
 P 858827 127410 392983 52192854
204256 R 2.0 271 1 3193 517
 P 860046 127682 392991 52265034
204536 R 5.0 108 2 24454 518
 P 860812 127954 392999 52337214
204821 R 4.0 117 2 14739 519
 P 862418 128226 393010 52411391
205103 R 2.0 272 1 3655 520
 P 863861 128499 393019 52481574
205384 R 2.0 273 1 3553 521
 P 865080 128771 393028 52553754
205664 R 3.0 134 1 11098 522
 P 865845 129043 393037 52625934
205949 R 2.0 274 1 3734 523
 P 867385 129315 393046 52698114
206230 R 2.0 275 1 3631 524
 P 868896 129586 393057 52770787
206511 R 2.0 276 1 3528 525
 P 870116 129858 393065 52842474
206792 R 3.0 135 1 10690 526
 P 870881 130129 393074 52914654
207077 R 2.0 277 1 3710 527
 P 872421 130401 393082 52986834
207356 R 3.0 136 1 10486 528
 P 873401 130458 393092 53059014
207641 R 2.0 278 1 3889 529
 P 875009 130731 393103 53131591
207922 R 2.0 279 1 3787 530
 P 876453 131003 393112 53203374
208201 R 3.0 137 1 10179 531
 P 877217 131275 393120 53275554
208486 R 2.0 280 1 3967 532
 P 878758 131547 393129 53347734
208768 R 2.0 281 1 3865 533
 P 880203 131819 393138 53419914
209049 R 2.0 282 1 3762 534
 P 881491 132090 393149 53494315
209332 R 4.0 120 2 15410 535
 P 882872 132361 393158 53564274
209618 R 2.0 283 1 3563 536
 P 885309 132633 393166 53636454
209893 R 3.0 138 1 10719 537
 P 886072 132906 393175 53708634
210178 R 2.0 284 1 3739 538
 P 887613 133178 393183 53780814
210460 R 4.0 121 2 15770 539
 P 889125 133450 393194 53855375
210746 R 5.0 112 2 25287 540
 P 891712 133721 393203 53925174
 P 893198 133721 393212 53997354
211306 R 2.0 285 1 4099 541
 P 894739 133993 393222 54069534
 P 897085 133993 393533 54141714
211869 R 2.0 286 1 7505 542
 P 898374 134265 393544 54215507
212149 R 5.0 113 2 24770 543
 P 899136 134537 393552 54286074
212434 R 4.0 122 2 16208 544
 P 900678 134809 393560 54358254
212715 R 2.0 287 1 3972 545
 P 902124 135082 393568 54430434
212996 R 2.0 288 1 3869 546
 P 903346 135354 393576 54502614
213279 R 2.0 289 1 3768 547
 P 904795 135626 393586 54576439
213565 R 2.0 290 1 3670 548
 P 907233 135898 393595 54646974
213848 R 5.0 114 2 24934 549
 P 909818 136170 393604 54719154
 P 911305 136170 393613 54791334
 P 912854 136170 393620 54863514
214686 R 3.0 139 1 10520 550
 P 913682 136442 393630 54937307
214971 R 2.0 291 1 4692 551
 P 915225 136715 393639 55007874
215253 R 2.0 292 1 4590 552
 P 916671 136986 393648 55080054
215534 R 2.0 293 1 4487 553
 P 917894 137258 393656 55152234
215814 R 3.0 140 1 11264 554
 P 918654 137531 393665 55224414
216099 R 2.0 294 1 4668 555
 P 920264 137803 393675 55298239
 P 921248 137803 394661 55368774
216663 R 4.0 124 2 16981 556
 P 922791 138075 394670 55440954
216945 R 2.0 295 1 4362 557
 P 924238 138347 394679 55513134
217226 R 2.0 296 1 4259 558
 P 925461 138619 394688 55585314
217506 R 3.0 141 1 22480 559
 P 926287 138890 394699 55658531
217791 R 2.0 297 1 4440 560
 P 927831 139161 394708 55729674
 P 928816 139161 395692 55801854
218355 R 2.0 298 1 4620 561
 P 930360 139433 395700 55874034
 P 931345 139433 396684 55946214
218919 R 2.0 299 1 4800 562
 P 932956 139705 396694 56020743
 P 933941 139705 397679 56090574
219483 R 2.0 300 1 4211 563
 P 935485 139977 397689 56162754
219764 R 2.0 301 1 4109 564
 P 936933 140249 397698 56234934
220045 R 4.0 127 2 16907 565
 P 938157 140521 397707 56307114
220328 R 4.0 128 2 15653 566
 P 939609 140793 397718 56381291
220614 R 2.0 302 1 3807 567
 P 942050 141065 397727 56451474
220889 R 3.0 143 1 13267 568
 P 942908 141236 397736 56523654
221174 R 2.0 303 1 3983 569
 P 944453 141508 397745 56595834
221456 R 4.0 129 2 15630 570
 P 945902 141780 397753 56668014
221737 R 2.0 304 1 3778 571
 P 947194 142052 397763 56740687
222020 R 4.0 130 2 15041 572
 P 948580 142325 397771 56812374
222306 R 2.0 305 1 3194 573
 P 951021 142597 397780 56884554
222588 R 3.0 144 1 14198 574
 P 953602 142870 397788 56956734
 P 955092 142870 397797 57028914
223148 R 2.0 306 1 3653 575
 P 956704 143142 397808 57102707
 P 957691 143142 398788 57173274
223712 R 2.0 307 1 3833 576
 P 959237 143413 398797 57245454
223993 R 2.0 308 1 3730 577
 P 960687 143684 398806 57317634
224275 R 2.0 309 1 3627 578
 P 961914 143957 398814 57389814
224557 R 4.0 131 2 14506 579
 P 963367 144229 398824 57463639
224843 R 2.0 310 1 3428 580
 P 965809 144501 398832 57534174
225126 R 5.0 119 2 29299 581
 P 968389 144772 398841 57606354
225404 R 2.0 311 1 3604 582
 P 969935 145044 398850 57678534
225685 R 2.0 312 1 3502 583
 P 971385 145316 398859 57750714
225966 R 2.0 313 1 3399 584
 P 972678 145588 398870 57823931
226249 R 2.0 314 1 3298 585
 P 974065 145860 398879 57895074
226528 R 3.0 146 1 14298 586
 P 974820 146132 398887 57967254
226813 R 2.0 315 1 3478 587
 P 976367 146404 398896 58039434
227092 R 5.0 121 2 27810 588
 P 977122 146675 398905 58111614
227377 R 2.0 316 1 3658 589
 P 978736 146948 398915 58186143
227659 R 2.0 317 1 3556 590
 P 980187 147220 398923 58255974
227940 R 2.0 318 1 3453 591
 P 981414 147492 398931 58328154
228223 R 2.0 319 1 3351 592
 P 982801 147764 398942 58400334
228509 R 2.0 320 1 3253 593
 P 985244 148036 398951 58472514
228784 R 3.0 147 1 13866 594
 P 986171 148202 398961 58546691
229069 R 2.0 321 1 3430 595
 P 987719 148474 398970 58616874
229351 R 2.0 322 1 3327 596
 P 989171 148747 398979 58689054
229632 R 2.0 323 1 3225 597
 P 990399 149019 398988 58761234
229912 R 3.0 148 1 13842 598
 P 991152 149290 398997 58833414
230197 R 110.219 100 3 27906 599
 P 992767 149562 399007 58906087
230478 R 2.0 324 1 3303 600
 P 994219 149834 399015 58977774
 P 995453 149834 399022 59049954
231043 R 2.0 325 1 3484 601
 P 997001 150106 399031 59122134
231324 R 2.0 326 1 3381 602
 P 998453 150378 399040 59194314
231603 R 3.0 149 1 13998 603
 P 999272 150649 399051 59268107
231889 R 2.0 327 1 3561 604
 P 1000821 150922 399060 59338674
232170 R 2.0 328 1 3459 605
 P 1002274 151194 399069 59410854
232451 R 4.0 136 2 15873 606
 P 1003503 151466 399078 59483034
232734 R 2.0 329 1 3639 607
 P 1004892 151737 399087 59555214
233020 R 2.0 330 1 3541 608
 P 1007404 152008 399098 59629039
233302 R 5.0 125 2 29027 609
 P 1009980 152279 399107 59699574
 P 1011474 152279 399115 59771754
233859 R 3.0 150 1 12797 610
 P 1012225 152552 399124 59843934
234144 R 2.0 331 1 4281 611
 P 1013774 152824 399133 59916114
234426 R 2.0 332 1 4179 612
 P 1015294 153096 399144 59989907
234707 R 2.0 333 1 4076 613
 P 1016523 153368 399153 60060474
234987 R 3.0 151 1 12389 614
 P 1017274 153639 399162 60132654
235272 R 2.0 334 1 3873 615
 P 1018824 153911 399171 60204834
235554 R 4.0 138 2 16671 616
 P 1020279 154183 399180 60277014
235835 R 2.0 335 1 3667 617
 P 1021576 154454 399191 60350839
236115 R 3.0 152 1 11597 618
 P 1022326 154726 399200 60421374
236400 R 2.0 336 1 3849 619
 P 1023876 154998 399208 60493554
236681 R 2.0 337 1 3746 620
 P 1025329 155271 399216 60565734
236962 R 2.0 338 1 3643 621
 P 1026559 155543 399225 60637914
237243 R 3.0 153 1 11957 622
 P 1027377 155815 399236 60711131
237528 R 2.0 339 1 3824 623
 P 1028927 156087 399245 60782274
237809 R 2.0 340 1 3338 624
 P 1030381 156359 399254 60854454
238090 R 2.0 341 1 3235 625
 P 1031611 156631 399263 60926634
238373 R 2.0 342 1 3134 626
 P 1033002 156903 399272 60998814
238659 R 5.0 129 2 25937 627
 P 1035642 157175 399282 61073343
238937 R 2.0 343 1 3314 628
 P 1037097 157447 399290 61143174
 P 1037097 157447 402680 61215354
239501 R 2.0 344 1 3494 629
 P 1038648 157719 402688 61287534
239783 R 2.0 345 1 3392 630
 P 1040103 157991 402696 61359714
240064 R 2.0 346 1 3289 631
 P 1041401 158263 402707 61433891
240347 R 2.0 347 1 3187 632
 P 1042792 158535 402718 61504074
240633 R 2.0 348 1 3089 633
 P 1045239 158807 402727 61576254
240908 R 158.170 99 3 38586 634
 P 1046104 158962 402735 61648434
241193 R 2.0 349 1 3266 635
 P 1047656 159234 402744 61720614
241475 R 2.0 350 1 3163 636
 P 1049123 159507 402755 61793231
241756 R 2.0 351 1 3061 637
 P 1050422 159779 402765 61866587
242038 R 4.0 142 2 15860 638
 P 1051814 160051 402773 61937154
242324 R 2.0 352 1 3245 639
 P 1054262 160324 402781 62009334
242600 R 5.0 131 2 24885 640
 P 1055127 160478 402789 62081514
242885 R 2.0 353 1 3038 641
 P 1056679 160750 402797 62153694
 P 1057739 160750 403764 62227519
243449 R 2.0 354 1 3217 642
 P 1059291 161022 403773 62298054
 P 1060283 161022 404738 62370234
244013 R 2.0 355 1 3397 643
 P 1061837 161295 404747 62442414
244291 R 3.0 155 1 35741 644
 P 1062583 161567 404756 62514594
244576 R 110.219 109 3 27819 645
 P 1064203 161838 404767 62587811
 P 1065197 161838 405729 62658954
245140 R 2.0 356 1 4141 646
 P 1066750 162111 405737 62731134
 P 1067744 162111 406699 62803314
245704 R 2.0 357 1 4321 647
 P 1069297 162383 406707 62875494
245986 R 2.0 358 1 4219 648
 P 1070821 162655 406718 62950023
246267 R 2.0 359 1 4116 649
 P 1072054 162927 406727 63019854
246550 R 2.0 360 1 4014 650
 P 1073447 163199 406736 63092034
246836 R 4.0 144 2 17968 651
 P 1075898 163472 406744 63164214
247118 R 3.0 157 1 13000 652
 P 1078467 163743 406753 63236394
247396 R 2.0 361 1 4477 653
 P 1080088 164014 406764 63310571
247678 R 2.0 362 1 3990 654
 P 1081547 164286 406773 63380754
247959 R 2.0 363 1 3887 655
 P 1082781 164558 406781 63452934
248241 R 110.219 112 3 27652 656
 P 1084175 164830 406789 63525114
248527 R 2.0 364 1 3304 657
 P 1086625 165102 406797 63597294
248803 R 5.0 134 2 27633 658
 P 1087559 165252 406807 63669967
249088 R 2.0 365 1 3097 659
 P 1089113 165524 406816 63741654
249369 R 2.0 366 1 2994 660
 P 1090570 165796 406825 63813834
249650 R 2.0 367 1 2891 661
 P 1091804 166069 406834 63886014
249933 R 2.0 368 1 2790 662
 P 1093199 166341 406843 63958194
250219 R 2.0 369 1 2692 663
 P 1095717 166613 406854 64030771
250501 R 5.0 135 2 27412 664
 P 1098284 166885 406862 64102554
250779 R 2.0 370 1 2868 665
 P 1099839 167156 406871 64174734
251058 R 5.0 136 2 26432 666
 P 1100582 167428 406879 64246914
251343 R 2.0 371 1 3048 667
 P 1102137 167701 406887 64319094
251625 R 2.0 372 1 2946 668
 P 1103663 167973 406897 64393495
251906 R 110.219 115 3 27296 669
 P 1104898 168245 406906 64463454
252186 R 3.0 158 1 13460 670
 P 1105640 168517 406915 64535634
252471 R 2.0 373 1 3408 671
 P 1107195 168789 406924 64607814
252753 R 2.0 374 1 3306 672
 P 1108654 169061 406934 64679994
253032 R 5.0 138 2 26102 673
 P 1109463 169333 406944 64754555
 P 1110964 169333 406952 64824354
253596 R 3.0 159 1 12566 674
 P 1111706 169604 406961 64896534
253881 R 2.0 375 1 4050 675
 P 1113262 169876 406969 64968714
254160 R 5.0 139 2 24926 676
 P 1114003 170148 406978 65040894
254445 R 2.0 376 1 4230 677
 P 1115626 170420 406988 65114687
 P 1116623 170420 407942 65185254
 P 1118124 170420 407951 65257434
255287 R 3.0 160 1 21040 678
 P 1118865 170691 407960 65329614
255573 R 2.0 377 1 4973 679
 P 1120421 170963 407969 65401794
 P 1122813 170963 408317 65475588
256140 R 3.0 161 1 10119 680
 P 1125376 171235 408326 65546155
256418 R 2.0 378 1 10306 681
 P 1126932 171506 408335 65618335
256700 R 2.0 379 1 5333 682
 P 1128392 171777 408344 65690515
256979 R 3.0 162 1 9805 683
 P 1129131 172049 408352 65762695
257264 R 2.0 380 1 5513 684
 P 1130754 172322 408362 65836520
 P 1133077 172322 408709 65907055
257827 R 2.0 381 1 11103 685
 P 1134313 172594 408718 65979235
258110 R 4.0 148 2 18875 686
 P 1135709 172866 408727 66051415
258396 R 2.0 382 1 5876 687
 P 1138161 173138 408736 66123595
258672 R 2.0 383 1 5769 688
 P 1139336 173411 408747 66196812
258953 R 3.0 163 1 8323 689
 P 1140074 173683 408755 66267955
259235 R 3.0 164 1 7837 690
 P 1140812 173954 408764 66340135
259520 R 2.0 384 1 5465 691
 P 1142369 174225 408773 66412315
259802 R 110.219 118 3 30114 692
 P 1143831 174498 408781 66484495
260083 R 2.0 385 1 4491 693
 P 1145135 174770 408791 66559024
260365 R 2.0 386 1 3622 694
 P 1146532 175042 408799 66628855
260651 R 4.0 151 2 16041 695
 P 1148985 175314 408808 66701035
260934 R 3.0 165 1 8384 696
 P 1151546 175586 408816 66773215
261211 R 2.0 387 1 3700 697
 P 1153007 175859 408825 66845395
261492 R 2.0 388 1 3597 698
 P 1154311 176132 408836 66919572
261772 R 5.0 145 2 22554 699
 P 1155048 176403 408845 66989755
262058 R 2.0 389 1 3778 700
 P 1156607 176676 408854 67061935
262336 R 3.0 166 1 8634 701
 P 1157343 176948 408863 67134115
262621 R 4.0 152 2 17627 702
 P 1158901 177219 408872 67206295
 P 1159704 177219 410084 67278968
263185 R 2.0 390 1 4138 703
 P 1161262 177492 410092 67350655
 P 1161998 177492 411302 67422835
263749 R 2.0 391 1 3934 704
 P 1163460 177764 411311 67495015
264030 R 2.0 392 1 3831 705
 P 1164698 178036 411320 67567195
264313 R 2.0 393 1 3729 706
 P 1166164 178309 411331 67639772
264599 R 2.0 394 1 3631 707
 P 1168618 178581 411340 67711555
264881 R 3.0 167 1 8491 708
 P 1171250 178780 411348 67783735
265159 R 4.0 154 2 16709 709
 P 1172809 179051 411357 67855915
265441 R 2.0 395 1 4089 710
 P 1174272 179322 411366 67928095
